"Transaction Hash","Status","Type","Method ","Block","Age","From","From_NameTag","To","To_NameTag","Amount","Value (USD)","Asset","Txn Fee"
"0x3bb98f9b0de0b3cfae152b10fec9eccd254118ada0b8f168327991d26cbd4498","Success","ERC-20","0x2b313f10","24904808","36 mins ago","0x1f2f10d1c40777ae1da742455c65828ff36df387","jaredfromsubway: MEV Bot 2","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","1.807587","$207.73","Aave Token(AAVE)","0.00017109"
"0x09fe647cab769ae8bc72bf8458914313786c3a0a6f4ec653242c8ef8379da7c5","Success","ERC-20","Mooo Z1089603480","24904806","37 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x9008d19f58aabd9ed0d60971565aa8510560ab41"," CoW Protocol: GPv2Settlement","0.419244","$1,011.10","Wrapped Ether(WETH)","0.00014216"
"0x09fe647cab769ae8bc72bf8458914313786c3a0a6f4ec653242c8ef8379da7c5","Success","ERC-20","Mooo Z1089603480","24904806","37 mins ago","0x9008d19f58aabd9ed0d60971565aa8510560ab41","CoW Protocol: GPv2Settlement","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","6,306.666449","$1,009.31","Balancer(BAL)","0.00014216"
"0x6694dda34abfaf62bb913d273f130d88134421cc052b69c372aa25efeb2c1b45","Success","ERC-20","0x2b66ea4b","24904803","37 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x1f2f10d1c40777ae1da742455c65828ff36df387"," jaredfromsubway: MEV Bot 2","0.0986","$292.39","Wrapped liquid staked Ether 2.0(wstETH)","0.00038646"
"0x6694dda34abfaf62bb913d273f130d88134421cc052b69c372aa25efeb2c1b45","Success","ERC-20","0x2b66ea4b","24904803","37 mins ago","0x1f2f10d1c40777ae1da742455c65828ff36df387","jaredfromsubway: MEV Bot 2","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","2.550702","$293.13","Aave Token(AAVE)","0.00038646"
"0x53c51373ed14e892b8120852e19db08d64a44f20897ca8834fae1fec2941c215","Error in Internal Transaction","ERC-20","0x85ae7018","24904802","37 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xc2e7df8C6727e1f3805cBb6Ef9833ca57c2d769E"," ","0.005906","$14.24","Wrapped Ether(WETH)","0.00008759"
"0x53c51373ed14e892b8120852e19db08d64a44f20897ca8834fae1fec2941c215","Error in Internal Transaction","ERC-20","0x85ae7018","24904802","37 mins ago","0xc2e7df8C6727e1f3805cBb6Ef9833ca57c2d769E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.506189","$14.18","Compound(COMP)","0.00008759"
"0x66bc9d0cd6cf36962f5bc9885c64239af8a3d80d15ef109db0bdcc04c3d37e5b","Success","ERC-20","0x612bc320","24904801","38 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa"," Uniswap V3: wstETH 3","0.0334","$99.05","Wrapped liquid staked Ether 2.0(wstETH)","0.00128135"
"0x66bc9d0cd6cf36962f5bc9885c64239af8a3d80d15ef109db0bdcc04c3d37e5b","Success","ERC-20","0x612bc320","24904801","38 mins ago","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","MEV Bot: 0x000...e49","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.863999","$99.29","Aave Token(AAVE)","0.00128135"
"0x66bc9d0cd6cf36962f5bc9885c64239af8a3d80d15ef109db0bdcc04c3d37e5b","Success","ERC-20","0x612bc320","24904801","38 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa"," Uniswap V3: wstETH 3","0.057858","$171.58","Wrapped liquid staked Ether 2.0(wstETH)","0.00128135"
"0x66bc9d0cd6cf36962f5bc9885c64239af8a3d80d15ef109db0bdcc04c3d37e5b","Success","ERC-20","0x612bc320","24904801","38 mins ago","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","MEV Bot: 0x000...e49","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","1.496592","$171.99","Aave Token(AAVE)","0.00128135"
"0x66bc9d0cd6cf36962f5bc9885c64239af8a3d80d15ef109db0bdcc04c3d37e5b","Success","ERC-20","0x612bc320","24904801","38 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa"," Uniswap V3: wstETH 3","0.102739","$304.67","Wrapped liquid staked Ether 2.0(wstETH)","0.00128135"
"0x66bc9d0cd6cf36962f5bc9885c64239af8a3d80d15ef109db0bdcc04c3d37e5b","Success","ERC-20","0x612bc320","24904801","38 mins ago","0x00000000009e50a7ddb7a7b0e2ee6604fd120e49","MEV Bot: 0x000...e49","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","2.657312","$305.38","Aave Token(AAVE)","0.00128135"
"0xfeb3778dbf2335301d4e416d2a2af82c7efa95680711a2c41caed698ff5c972f","Success","ERC-20","0x2b8e4b1f","24904800","38 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa"," Uniswap V3: wstETH 3","0.001473","$4.37","Wrapped liquid staked Ether 2.0(wstETH)","0.00009118"
"0xfeb3778dbf2335301d4e416d2a2af82c7efa95680711a2c41caed698ff5c972f","Success","ERC-20","0x2b8e4b1f","24904800","38 mins ago","0x1f2f10d1c40777ae1da742455c65828ff36df387","jaredfromsubway: MEV Bot 2","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.152931","$4.29","Compound(COMP)","0.00009118"
"0xff01d52e7ab955ba6e26bd6b3a011cd6a88067c1b2f802858ab1c96bee8c03c2","Success","ERC-20","Dag Swap By Order Id","24904788","40 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x5e1f62dac767b0491e3ce72469c217365d5b48cc"," OKX Labs 1","39.943833","$1.88","Across Protocol Token(ACX)","0.00010764"
"0xff01d52e7ab955ba6e26bd6b3a011cd6a88067c1b2f802858ab1c96bee8c03c2","Success","ERC-20","Dag Swap By Order Id","24904788","40 mins ago","0x4E187d91C39686099fEAf2b57003BF524A2787C6"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.00063","$1.87","Wrapped liquid staked Ether 2.0(wstETH)","0.00010764"
"0xff01d52e7ab955ba6e26bd6b3a011cd6a88067c1b2f802858ab1c96bee8c03c2","Success","ERC-20","Dag Swap By Order Id","24904788","40 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x5e1f62dac767b0491e3ce72469c217365d5b48cc"," OKX Labs 1","3,962.972557","$186.67","Across Protocol Token(ACX)","0.00010764"
"0xff01d52e7ab955ba6e26bd6b3a011cd6a88067c1b2f802858ab1c96bee8c03c2","Success","ERC-20","Dag Swap By Order Id","24904788","40 mins ago","0x4E187d91C39686099fEAf2b57003BF524A2787C6"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.062384","$185.00","Wrapped liquid staked Ether 2.0(wstETH)","0.00010764"
"0xa114912c023c8d88984dbd40f4df23ee5b0d478132e7438659e12e14eaa2e351","Success","ERC-20","0x5eb20137","24904788","40 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x6e2743c18690d05dd2ea1ecb7fe86322fcd6e491"," MEV Bot: 0x6E2743...D6e491","0.006676","$16.10","Wrapped Ether(WETH)","0.000027"
"0xa114912c023c8d88984dbd40f4df23ee5b0d478132e7438659e12e14eaa2e351","Success","ERC-20","0x5eb20137","24904788","40 mins ago","0x6e2743c18690d05dd2ea1ecb7fe86322fcd6e491","MEV Bot: 0x6E2743...D6e491","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.563684","$15.79","Compound(COMP)","0.000027"
"0x6fcbf7ca786b254917c7d20c5847b4a2a7bc710b88ebff9a3cc15411496042e1","Error in Internal Transaction","ERC-20","0x85ae7018","24904785","41 mins ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xc2e7df8C6727e1f3805cBb6Ef9833ca57c2d769E"," ","0.00857","$20.67","Wrapped Ether(WETH)","0.00012241"
"0x6fcbf7ca786b254917c7d20c5847b4a2a7bc710b88ebff9a3cc15411496042e1","Error in Internal Transaction","ERC-20","0x85ae7018","24904785","41 mins ago","0xc2e7df8C6727e1f3805cBb6Ef9833ca57c2d769E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.710676","$19.91","Compound(COMP)","0.00012241"
"0x30731d6f31c299768a381ac027a60af64018d7863c8b54534cf207254a60bd69","Success","ERC-20","Flash Loan","24730186","24 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","0.038","$0.04","USDC(USDC)","0.0003905"
"0x30731d6f31c299768a381ac027a60af64018d7863c8b54534cf207254a60bd69","Success","Tx","Flash Loan","24730186","24 days ago","0xF3301313B5F3a71fbf53b5E892279C080fea0B38"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.0003905"
"0x30731d6f31c299768a381ac027a60af64018d7863c8b54534cf207254a60bd69","Success","ERC-20","Flash Loan","24730186","24 days ago","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.038","$0.04","USDC(USDC)","0.0003905"
"0xc52e1c9527d581a9b1aa7dfab12c9650f41a91e510df9ceb9e801717f12cb366","Error in Txn","Tx","Flash Loan","24717470","26 days ago","0x5d0a00090495168FdAA3512CAc0a6dDA904949Bd"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000161"
"0x4403bbc1c24a28d773014771e63020e5d47a9cdb410baed5cadfeb499221f53b","Error in Txn","Tx","Flash Loan","24708150","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001173"
"0xc75ae8aa7c0114e2b42df8f9e51fada3601c1ebfcb8aa41acdd5d3753816fbd6","Error in Txn","Tx","Flash Loan","24708149","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001287"
"0x7b250fd0f44ba3ed78ebd2ee1205b7b35bc47e0b700d3e71796fe01d5cfd013a","Error in Txn","Tx","Flash Loan","24708148","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001272"
"0xd06139224d6d6e6d5d74e6846e3a6157484229a0658a64c580198f948b9439a1","Error in Txn","Tx","Flash Loan","24708147","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001237"
"0xfdbd1c4b30c302529836f8f39d4501df3bcc04b84bfb17745f1fe50253394cea","Error in Txn","Tx","Flash Loan","24708116","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001254"
"0xcb9ef6d57679e8db7d5fa8ea79971618c9251a4c75cb918bbff3c82530948fed","Error in Txn","Tx","Flash Loan","24708115","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001234"
"0x2bb5a9b247fb6973f60d3312ec61a9f7446cc1ad4bd87a16be413373a47b45bc","Error in Txn","Tx","Flash Loan","24708113","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.0000104"
"0x1c10349358649819b0ddd96e6cbd53d46cc4a7b3c25f7ac742a6fc357a6eb640","Error in Txn","Tx","Flash Loan","24708112","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000886"
"0xe541fd5b865cc8b6394dace9d5c0ec3be89ab4e6c70e9603b18fca930993b5eb","Error in Txn","Tx","Flash Loan","24708110","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001054"
"0x9f1c0eefdc577a67a602f83d525e91d14f00c33d26ba3dd00fdf7b03419a4d55","Error in Txn","Tx","Flash Loan","24708109","27 days ago","0xDf45CA730fA82671121c2b0601e42647dC84457E"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001034"
"0x2ac8802dd1bf345d585b210326d9bed948393e44fc3dbcc48bc648d4c5d3e7a9","Error in Txn","Tx","Flash Loan","24696182","29 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000244"
"0x877f0f6b9d1b66b871e00698421339c2eb8db6d06a241480035a4d0c8c7bacf2","Error in Txn","Tx","Flash Loan","24696148","29 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000248"
"0x0b4ea68853ad805d6af25f15518238add7b09731aa8e177e86066f03329a4218","Success","Tx","Flash Loan","24692961","29 days ago","0xE8Fda8a17021755B4C466c974D2219A8fEfb4D12"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00034188"
"0x0b4ea68853ad805d6af25f15518238add7b09731aa8e177e86066f03329a4218","Success","ERC-20","Flash Loan","24692961","29 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xDDD862C07dcCa7C511993735d831202F63e39e0F"," ","0.026666","$64.31","Wrapped Ether(WETH)","0.00034188"
"0x0b4ea68853ad805d6af25f15518238add7b09731aa8e177e86066f03329a4218","Success","ERC-20","Flash Loan","24692961","29 days ago","0xDDD862C07dcCa7C511993735d831202F63e39e0F"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.026666","$64.31","Wrapped Ether(WETH)","0.00034188"
"0xb755f460dde8aff82f78b2547bb79e7ead67923ad6cac765d102ae0bbed92ca2","Error in Txn","Tx","Flash Loan","24681925","31 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000423"
"0x750d2e5067a02bd3a62c21a999af1958fea348f97a0076c26658a41184406d6a","Success","Tx","Flash Loan","24680508","31 days ago","0xE8Fda8a17021755B4C466c974D2219A8fEfb4D12"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00025525"
"0x750d2e5067a02bd3a62c21a999af1958fea348f97a0076c26658a41184406d6a","Success","ERC-20","Flash Loan","24680508","31 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xDDD862C07dcCa7C511993735d831202F63e39e0F"," ","0.02","$48.23","Wrapped Ether(WETH)","0.00025525"
"0x750d2e5067a02bd3a62c21a999af1958fea348f97a0076c26658a41184406d6a","Success","ERC-20","Flash Loan","24680508","31 days ago","0xDDD862C07dcCa7C511993735d831202F63e39e0F"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.02","$48.23","Wrapped Ether(WETH)","0.00025525"
"0x5cf95af5599049a76fb3720e19d64d4c417925e2e5240c2aa03923360b78f9ab","Error in Txn","Tx","Flash Loan","24674576","32 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000984"
"0xc894ddaef07af644a344983a0c28638e0981810f5368730e030c0db7620d2d82","Error in Txn","Tx","Flash Loan","24674515","32 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000556"
"0x527043381c0cf7a661cb0e6d5422fd67aeeed29677c6689c98443daacb56676c","Error in Txn","Tx","Flash Loan","24674485","32 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000689"
"0x7c41f88d42ffafb6f5387868cffd1515dbe960b9fc238216fc704cc28bc6eeea","Error in Txn","Tx","Flash Loan","24674475","32 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000604"
"0x06cc7c8c943cae92f0c88c190acdf92cb1f721000ba793ae2bd9e3bc5cd480aa","Error in Txn","Tx","Flash Loan","24674434","32 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000863"
"0xdd7a8cd14c11d563e1e8c2508f70f0eb8167c01b523b4297abfcb4a9642fcfef","Error in Txn","Tx","Flash Loan","24674423","32 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000978"
"0xf3289d688bc862e6079e5b51a41be587be40e601bb63c77dedd9aaf05ea07fce","Error in Txn","Tx","Flash Loan","24667254","33 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000367"
"0x3d47da555fcd9405a9ee708e41179825bab79f0d9f89f110be749ff9b5b640fe","Error in Txn","Tx","Flash Loan","24660278","34 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000251"
"0x81c2156854c701a56928b227c6a4308ed913ec316d5068179946bd99bf413196","Error in Txn","Tx","Flash Loan","24660206","34 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000245"
"0x3ff10ec91a4e57594d5f5d70b37b510e88aac1239bf5ff48566ec48005797dfe","Error in Txn","Tx","Flash Loan","24660193","34 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000241"
"0xc9d9a81562291371ab1e42fcf6aacd585944a92699cdfaa432cf96aaf1c1c42e","Error in Txn","Tx","Flash Loan","24660143","34 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.0000021"
"0x18a2a9b7d009813dd503fd60eb736ea598f144d7274b098c1e2f17cfc1f1fea8","Error in Txn","Tx","Flash Loan","24656673","34 days ago","0x98A11A8506C26A0013f1c81A7dC3D933d4A3a5bA"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.0000105"
"0x89749e42a106fb1a2a167cf03229a542c6f8dd1cf88fd0bbe1ae652b03b1051b","Error in Txn","Tx","Flash Loan","24656172","34 days ago","0x98A11A8506C26A0013f1c81A7dC3D933d4A3a5bA"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001094"
"0x0c42acd061f177b28706a7d8f15f5af663c563076d41e1ff2df64209be08809d","Error in Txn","Tx","Flash Loan","24655584","34 days ago","0x98A11A8506C26A0013f1c81A7dC3D933d4A3a5bA"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001428"
"0x5956e242c86b32c7bb459e00f18cc7aba0d4782d193100ff48359fe1be564af5","Error in Txn","Tx","Flash Loan","24655460","34 days ago","0x98A11A8506C26A0013f1c81A7dC3D933d4A3a5bA"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00001068"
"0xb70b33dca7ff5229689b831ee06591055a8802769f14e1d36cf2e78f2d34b414","Success","ERC-20","Flash Loan","24651914","35 days ago","0x308aC2474BdF335ADEE26Cac14853Abab40d5ce9"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.01","$24.12","Wrapped Ether(WETH)","0.00003515"
"0xb70b33dca7ff5229689b831ee06591055a8802769f14e1d36cf2e78f2d34b414","Success","ERC-20","Flash Loan","24651914","35 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x308aC2474BdF335ADEE26Cac14853Abab40d5ce9"," ","0.01","$24.12","Wrapped Ether(WETH)","0.00003515"
"0xb70b33dca7ff5229689b831ee06591055a8802769f14e1d36cf2e78f2d34b414","Success","Tx","Flash Loan","24651914","35 days ago","0xE8Fda8a17021755B4C466c974D2219A8fEfb4D12"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00003515"
"0x6da47d5f9c7b7380ca63167e22ca6a406f91b9256dc23b7ab1dd33a3ed3f01be","Success","ERC-20","Flash Loan","24651738","35 days ago","0x308aC2474BdF335ADEE26Cac14853Abab40d5ce9"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0.02","$48.23","Wrapped Ether(WETH)","0.00042358"
"0x6da47d5f9c7b7380ca63167e22ca6a406f91b9256dc23b7ab1dd33a3ed3f01be","Success","ERC-20","Flash Loan","24651738","35 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0x308aC2474BdF335ADEE26Cac14853Abab40d5ce9"," ","0.02","$48.23","Wrapped Ether(WETH)","0.00042358"
"0x6da47d5f9c7b7380ca63167e22ca6a406f91b9256dc23b7ab1dd33a3ed3f01be","Success","Tx","Flash Loan","24651738","35 days ago","0xE8Fda8a17021755B4C466c974D2219A8fEfb4D12"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00042358"
"0xfbee0eac28e01af8fc7904bf51ca8418bc7e24758011b013202a9a36677abac7","Error in Txn","Tx","Flash Loan","24646297","36 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000299"
"0xf9c015b0c5f5dd8336e95ab5c4fa02471ed88e68f786664e66cdb589fce54574","Error in Txn","Tx","Flash Loan","24646129","36 days ago","0x1C59e21Dbbb8e8D0a0B95c33481B58D717B49A8a"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00000286"
"0x0d14daf3ccc38cb44ab49bd1a24c62723a360b85994b4c42a0ce22df15135441","Success","ERC-20","Flash Loan","24634317","37 days ago","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","3.73028","$3.73","USDC(USDC)","0.00176011"
"0x0d14daf3ccc38cb44ab49bd1a24c62723a360b85994b4c42a0ce22df15135441","Success","ERC-20","Flash Loan","24634317","37 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","3.73028","$3.73","USDC(USDC)","0.00176011"
"0x0d14daf3ccc38cb44ab49bd1a24c62723a360b85994b4c42a0ce22df15135441","Success","Tx","Flash Loan","24634317","37 days ago","0x597a1c8F981aba3eb48B11736dA1a61bCBCFcCa1"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00176011"
"0xe38746446c14295b668eb24b8799ddced730551aa7b0cd4de1b00de99b54e1af","Success","Tx","Flash Loan","24633964","37 days ago","0x597a1c8F981aba3eb48B11736dA1a61bCBCFcCa1"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00169057"
"0xe38746446c14295b668eb24b8799ddced730551aa7b0cd4de1b00de99b54e1af","Success","ERC-20","Flash Loan","24633964","37 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","3.73028","$3.73","USDC(USDC)","0.00169057"
"0xe38746446c14295b668eb24b8799ddced730551aa7b0cd4de1b00de99b54e1af","Success","ERC-20","Flash Loan","24633964","37 days ago","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","3.73028","$3.73","USDC(USDC)","0.00169057"
"0x8a6add4ce30380c757aad4aacb1f7210b1577b8fedd20395db622c1a362215a4","Success","Tx","Flash Loan","24633951","37 days ago","0x597a1c8F981aba3eb48B11736dA1a61bCBCFcCa1"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00170581"
"0x8a6add4ce30380c757aad4aacb1f7210b1577b8fedd20395db622c1a362215a4","Success","ERC-20","Flash Loan","24633951","37 days ago","0xba12222222228d8ba445958a75a0704d566bf2c8","Balancer: Vault","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","3.73028","$3.73","USDC(USDC)","0.00170581"
"0x8a6add4ce30380c757aad4aacb1f7210b1577b8fedd20395db622c1a362215a4","Success","ERC-20","Flash Loan","24633951","37 days ago","0xB444a9d4B18C38A4299f7aFAD2eF4A8f4DC27400"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","3.73028","$3.73","USDC(USDC)","0.00170581"
"0x1ec2ccd348554d83b832297363a345977bab0244e19eb22f30d161fa63d05fa6","Success","Tx","Flash Loan","24633914","37 days ago","0x597a1c8F981aba3eb48B11736dA1a61bCBCFcCa1"," ","0xba12222222228d8ba445958a75a0704d566bf2c8"," Balancer: Vault","0","$0.00","Ethereum(ETH)","0.00168518"
